"ProcessId","ParentProcessId","Name","ExecutablePath","CommandLine"
"4584","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=14 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=667530052 --metrics-shmem-handle=10228,i,8159994081963373046,6405249358666629576,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190708999430457380 --mojo-platform-channel-handle=9260 /prefetch:1"
"8436","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=58 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=670061131 --metrics-shmem-handle=8104,i,11075761018689175662,15495620161738274588,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709040660298736 --mojo-platform-channel-handle=9744 /prefetch:1"
"5792","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=17 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=672807743 --metrics-shmem-handle=10208,i,9994371748975332516,17827485944200359309,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709002241582927 --mojo-platform-channel-handle=9952 /prefetch:1"
"5732","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=60 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=679819402 --metrics-shmem-handle=10368,i,14550265668915594948,15366465774391724536,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709042534382434 --mojo-platform-channel-handle=10584 /prefetch:1"
"7584","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=680250925 --metrics-shmem-handle=10392,i,14259407737978436168,18248443382049534100,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709027541712850 --mojo-platform-channel-handle=10560 /prefetch:1"
"17528","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=681533451 --metrics-shmem-handle=9704,i,9147955321063255992,1351617401487591674,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709026604671001 --mojo-platform-channel-handle=10420 /prefetch:1"
"17592","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=42 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=682033891 --metrics-shmem-handle=10844,i,13274117111604347597,3987279985943365345,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709025667629152 --mojo-platform-channel-handle=10452 /prefetch:1"
"17688","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=61 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=683442745 --metrics-shmem-handle=11080,i,11602568205659544489,11753472330224815543,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709043471424283 --mojo-platform-channel-handle=11088 /prefetch:1"
"5428","1116","svchost.exe","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup"
"11152","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=84 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=1143085748 --metrics-shmem-handle=9320,i,12136881362990110291,123677948443151494,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709065023386810 --mojo-platform-channel-handle=10740 /prefetch:1"
"18336","1116","svchost.exe",,
"5320","1288","LockApp.exe","C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe","""C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca"
"18520","1116","svchost.exe",,
"18652","1288","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding"
"18824","1116","HPAudioAnalytics.exe",,
"18932","1116","HPWMISVC.exe",,
"20876","9080","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" "
"2960","1116","cowork-svc.exe",,
"20484","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=crashpad-handler --user-data-dir=C:\Users\hp\AppData\Roaming\Claude /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\hp\AppData\Roaming\Claude\Crashpad --url=https://f.a.k/e --annotation=_productName=Claude --annotation=_version=1.22209.3 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=42.5.1 --initial-client-data=0x418,0x40c,0x410,0x414,0x46c,0x7ff69448a148,0x7ff69448a158,0x7ff69448a168"
"20008","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=gpu-process --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2024 /prefetch:2"
"20472","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2336 /prefetch:11"
"21308","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=renderer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --app-path=""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1784446659570094 --launch-time-ticks=2883779886 --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=3472 --desktop-enterprise-config=""{\""forceLoginOrgUUIDs\"":null,\""loginSsoOrgDomain\"":null,\""disableEssentialTelemetry\"":false,\""disableNonessentialTelemetry\"":false,\""disableMobileSimulatorTools\"":false,\""banner\"":null}"" /prefetch:1"
"12944","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=renderer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --app-path=""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1784446659570094 --launch-time-ticks=2884234089 --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=4108 --desktop-features=""{\""artifactsPane\"":{\""status\"":\""unavailable\""},\""nativeQuickEntry\"":{\""status\"":\""unavailable\""},\""quickEntryDictation\"":{\""status\"":\""unavailable\""},\""quickEntryGlobalShortcut\"":{\""status\"":\""supported\""},\""customQuickEntryDictationShortcut\"":{\""status\"":\""supported\""},\""plushRaccoon\"":{\""status\"":\""unavailable\""},\""quietPenguin\"":{\""status\"":\""unavailable\""},\""chillingSlothFeat\"":{\""status\"":\""supported\""},\""chillingSlothSshShell\"":{\""status\"":\""supported\""},\""chillingSlothEnterprise\"":{\""status\"":\""supported\""},\""chillingSlothLocal\"":{\""status\"":\""supported\""},\""chillingSlothPool\"":{\""status\"":\""unavailable\""},\""yukonSilver\"":{\""status\"":\""supported\""},\""yukonSilverGems\"":{\""status\"":\""supported\""},\""yukonSilverGemsCache\"":{\""status\"":\""supported\""},\""wakeScheduler\"":{\""status\"":\""unavailable\""},\""desktopTopBar\"":{\""status\"":\""supported\""},\""ccdPlugins\"":{\""status\"":\""supported\""},\""computerUse\"":{\""status\"":\""supported\""},\""coworkWatchRecord\"":{\""status\"":\""unsupported\"",\""reason\"":\""Watch-record is not available on this platform\"",\""unsupportedCode\"":\""unsupported_platform\""},\""coworkWatchers\"":{\""status\"":\""unavailable\""},\""coworkKappa\"":{\""status\"":\""unavailable\""},\""coworkArtifacts\"":{\""status\"":\""unavailable\""},\""coworkAutoModeAlwaysAllowOverride\"":{\""status\"":\""unavailable\""},\""framebufferPreview\"":{\""status\"":\""unavailable\""},\""iosSimulator\"":{\""status\"":\""unsupported\"",\""reason\"":\""iOS Simulator panel requires macOS\"",\""unsupportedCode\"":\""unsupported_platform\""},\""androidEmulator\"":{\""status\"":\""unsupported\"",\""reason\"":\""Android emulator is disabled by its rollout flag\"",\""unsupportedCode\"":\""unknown\""},\""iosSimulatorH264\"":{\""status\"":\""unsupported\"",\""reason\"":\""iOS Simulator panel requires macOS\"",\""unsupportedCode\"":\""unsupported_platform\""},\""grandPrix\"":{\""status\"":\""unavailable\""},\""tearOffHalo\"":{\""status\"":\""unsupported\"",\""reason\"":\""Tear-off halo overlay requires macOS\"",\""unsupportedCode\"":\""unsupported_platform\""},\""coworkArtifactPopout\"":{\""status\"":\""supported\""},\""claudeDesignWindow\"":{\""status\"":\""supported\""},\""coworkRemoteSessionSpaces\"":{\""status\"":\""supported\""},\""spaceMemoryBridge\"":{\""status\"":\""unavailable\""},\""grandPrixRequest\"":{\""status\"":\""unavailable\""},\""coworkBranchSession\"":{\""status\"":\""supported\""},\""coworkScheduledTaskProjects\"":{\""status\"":\""supported\""},\""coworkLocalSessionProjects\"":{\""status\"":\""supported\""},\""bootstrapConfig\"":{\""status\"":\""supported\""},\""chatIn3p\"":{\""status\"":\""supported\""},\""builtinMcpPresets\"":{\""status\"":\""supported\""},\""surfaceTogglesPreview\"":{\""status\"":\""unavailable\""},\""chatTab\"":{\""status\"":\""unavailable\""},\""chatCodeExecution\"":{\""status\"":\""unavailable\""},\""epitaxyMcpApps\"":{\""status\"":\""unavailable\""}}"" --desktop-enterprise-config=""{\""forceLoginOrgUUIDs\"":null,\""loginSsoOrgDomain\"":null,\""disableEssentialTelemetry\"":false,\""disableNonessentialTelemetry\"":false,\""disableMobileSimulatorTools\"":false,\""banner\"":null}"" --desktop-telemetry-config=""{\""deploymentMode\"":\""1p\"",\""appVersion\"":\""1.22209.3\"",\""cookielessOrigin\"":false}"" /prefetch:1"
"21052","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=3628 /prefetch:14"
"20276","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=3652 /prefetch:12"
"15952","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708995682289984 --mojo-platform-channel-handle=4580 /prefetch:14"
"20888","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708996619331833 --mojo-platform-channel-handle=4592 /prefetch:14"
"4812","20876","claude.exe","C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe","""C:\Program Files\WindowsApps\Claude_1.22209.3.0_x64__pzs8sxrjxfjjc\app\claude.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\hp\AppData\Roaming\Claude"" --standard-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app --secure-schemes=cowork-artifact,cowork-file,claude-media,claude-simulator,app,sentry-ipc --bypasscsp-schemes=claude-media,claude-simulator,sentry-ipc --cors-schemes=claude-simulator,sentry-ipc --fetch-schemes=cowork-artifact,cowork-file,claude-simulator,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=cowork-file,claude-media,claude-simulator --field-trial-handle=2028,i,9643366758233512022,2502108430193311754,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=2032,i,16496281167629584130,3059980816738408159,4 --trace-process-track-uuid=3190708997556373682 --mojo-platform-channel-handle=4692 /prefetch:14"
"17896","4812","conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 24 --signal 0x53c --server 0x530"
"16820","4812","powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe"
"9936","20876","claude.exe","C:\Users\hp\AppData\Roaming\Claude\claude-code\2.1.215\claude.exe","C:\Users\hp\AppData\Roaming\Claude\claude-code\2.1.215\claude.exe --output-format stream-json --verbose --input-format stream-json --effort medium --model claude-fable-5 --permission-prompt-tool stdio --resume=db207b29-40c4-4e91-bd4a-22137b1ef47a --allowedTools mcp__computer-use,mcp__ccd_session__spawn_task,mcp__ccd_session__dismiss_task,mcp__ccd_session__mark_chapter,mcp__ccd_session_mgmt__list_sessions,mcp__ccd_session_mgmt__get_session,mcp__ccd_session_mgmt__set_session_title,mcp__ccd_session_mgmt__search_session_transcripts,mcp__ccd_session_mgmt__list_events,mcp__ccd_session__read_widget_context --setting-sources=user,project,local --permission-mode acceptEdits --include-partial-messages --plugin-dir C:\Users\hp\AppData\Roaming\Claude\local-agent-mode-sessions\skills-plugin\2d7d4222-354e-4a90-ab6f-2dad01773da6\c3880d75-5d46-4bf9-bd85-77cf10b8a54e --fork-session --resume-session-at=439c5c2d-6c85-44cb-9b09-7d380e522a1e --thinking-display summarized --replay-user-messages --settings {}"
"16576","9936","conhost.exe","C:\WINDOWS\system32\conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4"
"18276","4688","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.5 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=25 --time-ticks-at-unix-epoch=-1784446664066151 --launch-time-ticks=3511305683 --metrics-shmem-handle=4212,i,16787786693275278775,6402916205978530070,2097152 --field-trial-handle=1964,i,16183301337834698233,15382072491218108408,262144 --variations-seed-version=20260718-030031.422000-production --pseudonymization-salt-handle=1932,i,13497925139381528777,3784421932513333648,4 --trace-process-track-uuid=3190709009737917719 --mojo-platform-channel-handle=5392 /prefetch:1"
